Year,Player,Pos,School,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Round,Pick,height_inches,match_name,match_year,pfr_player_id,gsis_id,w_av,probowls,allpro,hof,age,college,team,college_index,college_match_score,college_match_reason,player,team_college,position,cfbd_career_defensive_pd,cfbd_career_defensive_qb_hur,cfbd_career_defensive_sacks,cfbd_career_defensive_solo,cfbd_career_defensive_td,cfbd_career_defensive_tfl,cfbd_career_defensive_tot,cfbd_career_fumbles_fum,cfbd_career_fumbles_lost,cfbd_career_fumbles_rec,cfbd_career_interceptions_avg,cfbd_career_interceptions_int,cfbd_career_interceptions_td,cfbd_career_interceptions_yds,cfbd_career_kicking_fga,cfbd_career_kicking_fgm,cfbd_career_kicking_long,cfbd_career_kicking_pct,cfbd_career_kicking_pts,cfbd_career_kicking_xpa,cfbd_career_kicking_xpm,cfbd_career_kickreturns_avg,cfbd_career_kickreturns_long,cfbd_career_kickreturns_no,cfbd_career_kickreturns_td,cfbd_career_kickreturns_yds,cfbd_career_passing_att,cfbd_career_passing_completions,cfbd_career_passing_int,cfbd_career_passing_pct,cfbd_career_passing_td,cfbd_career_passing_yds,cfbd_career_passing_ypa,cfbd_career_punting_in_20,cfbd_career_punting_long,cfbd_career_punting_no,cfbd_career_punting_tb,cfbd_career_punting_yds,cfbd_career_punting_ypp,cfbd_career_puntreturns_avg,cfbd_career_puntreturns_long,cfbd_career_puntreturns_no,cfbd_career_puntreturns_td,cfbd_career_puntreturns_yds,cfbd_career_receiving_long,cfbd_career_receiving_rec,cfbd_career_receiving_td,cfbd_career_receiving_yds,cfbd_career_receiving_ypr,cfbd_career_rushing_car,cfbd_career_rushing_long,cfbd_career_rushing_td,cfbd_career_rushing_yds,cfbd_career_rushing_ypc,cfbd_seasons_played,cfbd_final_year,cfbd_final_defensive_pd,cfbd_final_defensive_qb_hur,cfbd_final_defensive_sacks,cfbd_final_defensive_solo,cfbd_final_defensive_td,cfbd_final_defensive_tfl,cfbd_final_defensive_tot,cfbd_final_fumbles_fum,cfbd_final_fumbles_lost,cfbd_final_fumbles_rec,cfbd_final_interceptions_avg,cfbd_final_interceptions_int,cfbd_final_interceptions_td,cfbd_final_interceptions_yds,cfbd_final_kicking_fga,cfbd_final_kicking_fgm,cfbd_final_kicking_long,cfbd_final_kicking_pct,cfbd_final_kicking_pts,cfbd_final_kicking_xpa,cfbd_final_kicking_xpm,cfbd_final_kickreturns_avg,cfbd_final_kickreturns_long,cfbd_final_kickreturns_no,cfbd_final_kickreturns_td,cfbd_final_kickreturns_yds,cfbd_final_passing_att,cfbd_final_passing_completions,cfbd_final_passing_int,cfbd_final_passing_pct,cfbd_final_passing_td,cfbd_final_passing_yds,cfbd_final_passing_ypa,cfbd_final_punting_in_20,cfbd_final_punting_long,cfbd_final_punting_no,cfbd_final_punting_tb,cfbd_final_punting_yds,cfbd_final_punting_ypp,cfbd_final_puntreturns_avg,cfbd_final_puntreturns_long,cfbd_final_puntreturns_no,cfbd_final_puntreturns_td,cfbd_final_puntreturns_yds,cfbd_final_receiving_long,cfbd_final_receiving_rec,cfbd_final_receiving_td,cfbd_final_receiving_yds,cfbd_final_receiving_ypr,cfbd_final_rushing_car,cfbd_final_rushing_long,cfbd_final_rushing_td,cfbd_final_rushing_yds,cfbd_final_rushing_ypc,cfbd_final_conference,cfbd_team_talent
2013,Rex Burkhead,RB,Nebraska,5-10,214.0,4.73,39.0,21.0,125.0,6.85,4.09,True,6.0,190.0,70.0,rex burkhead,2013,BurkRe00,00-0030288,21.0,0.0,0.0,False,23.0,Nebraska,CIN,17832.0,12.5,"exact_name,school,position,final_season",Rex Burkhead,Nebraska,RB,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,1.0,0.0,15.0,7.0,4.0,0.0,1.75,3.0,46.0,19.8,,,,,,,17.5,66.0,28.0,0.0,117.0,110.0,60.0,5.0,507.0,33.6,635.0,192.0,30.0,3332.0,21.5,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,11.0,11.0,,,,,,,-1.0,-1.0,1.0,0.0,-1.0,25.0,11.0,2.0,92.0,8.4,98.0,73.0,5.0,675.0,6.9,Big Ten,
2013,Colby Cameron,QB,Louisiana Tech,6-2,212.0,4.78,30.5,,112.0,6.98,4.28,False,,,74.0,colby cameron,2013,,,,,,,,,,4257.0,12.5,"exact_name,school,position,final_season",Colby Cameron,Louisiana Tech,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,854.0,545.0,13.0,2.368,45.0,6417.0,26.3,,,,,,,,,,,,,,,,,139.0,74.0,5.0,422.0,10.9,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,359.0,5.0,0.688,31.0,4147.0,7.9,,,,,,,,,,,,,,,,,61.0,18.0,4.0,177.0,2.9,Western Athletic,
2013,Justice Cunningham,TE,South Carolina,6-3,258.0,4.94,31.5,,116.0,7.12,4.45,True,7.0,254.0,75.0,justice cunningham,2013,CunnJu00,00-0030129,0.0,0.0,0.0,False,22.0,South Carolina,IND,12431.0,12.5,"exact_name,school,position,final_season",Justice Cunningham,South Carolina,TE,,,,,,,,,,,,,,,,,,,,,,15.0,19.0,3.0,0.0,21.0,,,,,,,,,,,,,,,,,,,100.0,50.0,1.0,581.0,46.6,,,,,,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,23.0,0.0,324.0,14.1,,,,,,SEC,
2013,Knile Davis,RB,Arkansas,5-11,227.0,4.37,33.5,31.0,121.0,6.96,4.38,True,3.0,96.0,71.0,knile davis,2013,DaviKn00,00-0030280,10.0,0.0,0.0,False,21.0,Arkansas,KAN,13676.0,12.5,"exact_name,school,position,final_season",Knile Davis,Arkansas,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,32.0,2.0,297.0,23.5,349.0,135.0,19.0,1862.0,14.8,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,11.0,1.0,157.0,14.3,112.0,28.0,2.0,377.0,3.4,SEC,
2013,Marcus Davis,WR,Virginia Tech,6-3,233.0,4.56,39.5,19.0,120.0,7.15,,False,,,75.0,marcus davis,2013,,,,,,,,,,,8.0,"low_confidence:exact_name,position",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Aaron Dobson,WR,Marshall,6-3,210.0,4.37,,,,,,True,2.0,59.0,75.0,aaron dobson,2013,DobsAa00,00-0030540,6.0,0.0,0.0,False,22.0,Marshall,NWE,127.0,12.5,"exact_name,school,position,final_season",Aaron Dobson,Marshall,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,165.0,24.0,2398.0,65.3,3.0,18.0,0.0,19.0,10.0,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,57.0,3.0,679.0,11.9,,,,,,Conference USA,
2013,Zac Dysert,QB,Miami (OH),6-3,231.0,4.81,,,,,,True,7.0,234.0,75.0,zac dysert,2013,DyseZa00,00-0030394,,0.0,0.0,False,23.0,Miami (OH),DEN,21915.0,12.5,"exact_name,school,position,final_season",Zac Dysert,Miami (OH),QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.0,1066.0,51.0,2.55,73.0,12013.0,28.6,0.0,77.0,9.0,0.0,278.0,63.0,,,,,,,,,,,461.0,103.0,12.0,665.0,5.4,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,302.0,12.0,0.629,25.0,3483.0,7.3,0.0,41.0,3.0,0.0,100.0,33.3,,,,,,,,,,,108.0,40.0,2.0,265.0,2.5,Mid-American,
2013,Tyler Eifert,TE,Notre Dame,6-5,250.0,4.68,35.5,22.0,119.0,6.92,4.32,True,1.0,21.0,77.0,tyler eifert,2013,EifeTy00,00-0030549,19.0,1.0,0.0,False,22.0,Notre Dame,CIN,21074.0,12.5,"exact_name,school,position,final_season",Tyler Eifert,Notre Dame,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,140.0,11.0,1840.0,39.4,,,,,,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,50.0,4.0,685.0,13.7,,,,,,FBS Independents,
2013,Andre Ellington,RB,Clemson,5-9,199.0,4.61,34.0,,122.0,,,True,6.0,187.0,69.0,andre ellington,2013,ElliAn00,00-0030287,18.0,0.0,0.0,False,24.0,Clemson,ARI,749.0,12.5,"exact_name,school,position,final_season",Andre Ellington,Clemson,RB,,,,,,,,,,,,,,,,,,,,,,98.3,201.0,26.0,1.0,642.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,1.0,0.0,3.0,105.0,59.0,2.0,505.0,35.7,621.0,268.0,33.0,3436.0,23.4,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,22.3,39.0,8.0,0.0,178.0,,,,,,,,,,,,,,,,,,,52.0,14.0,1.0,232.0,16.6,212.0,68.0,8.0,1081.0,5.1,ACC,
2013,Zach Ertz,TE,Stanford,6-5,249.0,4.76,30.5,24.0,111.0,7.08,4.47,True,2.0,35.0,77.0,zach ertz,2013,ErtzZa00,00-0030061,57.0,3.0,0.0,False,22.0,Stanford,PHI,21967.0,12.5,"exact_name,school,position,final_season",Zach Ertz,Stanford,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,112.0,15.0,1434.0,37.7,,,,,,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,69.0,6.0,898.0,13.0,,,,,,Pac-12,
2013,Gavin Escobar,TE,San Diego State,6-6,254.0,4.84,32.0,,114.0,7.07,4.31,True,2.0,47.0,78.0,gavin escobar,2013,EscoGa00,00-0030544,2.0,0.0,0.0,False,22.0,San Diego St.,DAL,8051.0,12.5,"exact_name,school,position,final_season",Gavin Escobar,San Diego State,TE,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,152.0,122.0,17.0,1646.0,39.3,2.0,9.0,0.0,7.0,3.5,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,52.0,42.0,6.0,543.0,12.9,2.0,9.0,0.0,7.0,3.5,Mountain West,
2013,Joseph Fauria,TE,UCLA,6-7,259.0,4.82,,17.0,,,,False,,,79.0,joseph fauria,2013,,,,,,,,,,12039.0,10.5,"exact_name,school,final_season",Joseph Fauria,UCLA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,88.0,20.0,1139.0,33.1,,,,,,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,46.0,12.0,637.0,13.8,,,,,,Pac-12,
2013,Michael Ford,RB,LSU,5-9,210.0,4.5,38.5,25.0,130.0,6.87,4.25,False,,,69.0,michael ford,2013,,,,,,,,,,15793.0,12.5,"exact_name,school,position,final_season",Michael Ford,LSU,RB,,,,,,,,,,,,,,,,,,,,,,27.5,86.0,20.0,0.0,549.0,,,,,,,,,,,,,,,,,,,60.0,8.0,1.0,69.0,32.0,243.0,107.0,13.0,1416.0,17.5,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,27.5,86.0,20.0,0.0,549.0,,,,,,,,,,,,,,,,,,,27.0,2.0,0.0,29.0,14.5,71.0,22.0,3.0,392.0,5.5,SEC,
2013,Johnathan Franklin,RB,UCLA,5-10,205.0,4.49,31.5,18.0,115.0,6.89,4.31,True,4.0,125.0,70.0,johnathan franklin,2013,FranJo01,00-0030078,1.0,0.0,0.0,False,23.0,UCLA,GNB,11545.0,12.5,"exact_name,school,position,final_season",Johnathan Franklin,UCLA,RB,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,97.0,58.0,3.0,517.0,33.8,788.0,251.0,31.0,4403.0,21.8,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,40.0,33.0,2.0,323.0,9.8,282.0,78.0,13.0,1734.0,6.1,Pac-12,
2013,Corey Fuller,WR,Virginia Tech,6-2,204.0,4.43,31.5,12.0,120.0,,,True,6.0,171.0,74.0,corey fuller,2013,FullCo00,00-0030095,3.0,0.0,0.0,False,23.0,Virginia Tech,DET,,7.5,"low_confidence:exact_name,final_season",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Matt Furstenburg,TE,Maryland,6-4,242.0,4.62,35.5,18.0,115.0,7.09,4.35,False,,,76.0,matt furstenburg,2013,,,,,,,,,,15391.0,12.5,"exact_name,school,position,final_season",Matt Furstenburg,Maryland,TE,,,,,,,,,,,,,,,,,,,,,,10.5,13.0,2.0,0.0,21.0,,,,,,,,,,,,,,,,,,,131.0,60.0,5.0,769.0,50.3,,,,,,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,16.0,2.0,206.0,12.9,,,,,,ACC,
2013,Mike Gillislee,RB,Florida,5-11,208.0,4.55,30.5,15.0,119.0,7.12,4.4,True,5.0,164.0,71.0,mike gillislee,2013,GillMi00,00-0030433,11.0,0.0,0.0,False,22.0,Florida,MIA,15991.0,12.5,"exact_name,school,position,final_season",Mike Gillislee,Florida,RB,,,,,,,,,,,,,,,,,,,,,,49.2,80.0,9.0,0.0,178.0,,,,,,,,,,,,,,,,,,,64.0,23.0,2.0,182.0,18.7,389.0,201.0,20.0,2072.0,24.8,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,5.5,11.0,2.0,0.0,11.0,,,,,,,,,,,,,,,,,,,45.0,16.0,1.0,159.0,9.9,244.0,46.0,10.0,1152.0,4.7,SEC,
2013,Mike Glennon,QB,North Carolina State,6-7,225.0,4.94,26.5,,102.0,7.49,4.52,True,3.0,73.0,79.0,mike glennon,2013,GlenMi00,00-0030520,9.0,0.0,0.0,False,23.0,North Carolina St.,TAM,15993.0,12.5,"exact_name,school,position,final_season",Mike Glennon,NC State,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.0,646.0,31.0,2.517,63.0,7411.0,26.2,,,,,,,,,,,,,,,,,112.0,36.0,3.0,-292.0,-5.199999999999999,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,564.0,330.0,17.0,0.585,31.0,4031.0,7.1,,,,,,,,,,,,,,,,,56.0,14.0,2.0,-164.0,-2.9,ACC,
2013,Tyrone Goard,WR,East. Kentucky,6-4,205.0,4.5,36.0,10.0,123.0,6.9,4.39,False,,,76.0,tyrone goard,2013,,,,,,,,,,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Marquise Goodwin,WR,Texas,5-9,183.0,4.27,,13.0,132.0,,,True,3.0,78.0,69.0,marquise goodwin,2013,GoodMa00,00-0030068,24.0,0.0,0.0,False,22.0,Texas,BUF,15230.0,12.5,"exact_name,school,position,final_season",Marquise Goodwin,Texas,WR,,,,,,,,,,,,,,,,,,,,,,85.0,209.0,44.0,1.0,985.0,,,,,,,,,,,,,,,,,,,206.0,120.0,7.0,1364.0,45.7,46.0,132.0,3.0,405.0,28.9,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,25.2,48.0,13.0,0.0,327.0,,,,,,,,,,,,,,,,,,,55.0,26.0,3.0,340.0,13.1,13.0,69.0,3.0,140.0,10.8,Big 12,
2013,Chris Gragg,TE,Arkansas,6-3,244.0,4.5,37.5,18.0,125.0,7.08,4.51,True,7.0,222.0,75.0,chris gragg,2013,GragCh00,00-0030049,1.0,0.0,0.0,False,23.0,Arkansas,BUF,3821.0,12.5,"exact_name,school,position,final_season",Chris Gragg,Arkansas,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,72.0,7.0,1003.0,72.1,,,,,,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,22.0,3.0,289.0,13.1,,,,,,SEC,
2013,Ray Graham,RB,Pittsburgh,5-9,199.0,4.8,32.5,18.0,112.0,7.17,4.21,False,,,69.0,ray graham,2013,,,,,,,,,,17685.0,12.5,"exact_name,school,position,final_season",Ray Graham,Pittsburgh,RB,,,,,,,,,,,,,,,,,,,,,,61.8,127.0,40.0,0.0,873.0,,,,,,,,,,,,,,,,,,,95.0,98.0,4.0,799.0,30.8,595.0,285.0,32.0,3271.0,22.4,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,36.0,2.0,340.0,9.4,222.0,78.0,11.0,1042.0,4.7,Big East,
2013,MarQueis Gray,QB,Minnesota,6-3,240.0,4.65,30.0,15.0,111.0,7.25,4.3,False,,,75.0,marqueis gray,2013,,,,,,,,,,14875.0,12.5,"exact_name,school,position,final_season",MarQueis Gray,Minnesota,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,150.0,11.0,1.733,14.0,2053.0,22.1,,,,,,,,,,,,91.0,60.0,6.0,766.0,33.8,341.0,154.0,12.0,1731.0,20.7,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,34.0,2.0,0.576,5.0,472.0,8.0,,,,,,,,,,,,33.0,12.0,0.0,121.0,10.1,72.0,75.0,5.0,390.0,5.4,Big Ten,
2013,Cobi Hamilton,WR,Arkansas,6-2,212.0,4.56,29.5,11.0,107.0,,4.31,True,6.0,197.0,74.0,cobi hamilton,2013,HamiCo00,00-0030290,2.0,0.0,0.0,False,22.0,Arkansas,CIN,4184.0,12.5,"exact_name,school,position,final_season",Cobi Hamilton,Arkansas,WR,,,,,,,,,,,,,,,,,,,,,,67.8,82.0,9.0,0.0,192.0,,,,,,,,,,,,,,,,,,,289.0,175.0,18.0,2854.0,68.7,1.0,0.0,0.0,-8.0,-8.0,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,90.0,5.0,1335.0,14.8,,,,,,SEC,
2013,D.J. Harper,RB,Boise State,5-9,211.0,4.52,33.5,23.0,120.0,7.07,4.35,False,,,69.0,d.j. harper,2013,,,,,,,,,,4859.0,12.5,"exact_name,school,position,final_season",D.J. Harper,Boise State,RB,,,,,,,,,,,,,,,,,,,,,,37.8,62.0,12.0,0.0,238.0,,,,,,,,,,,,,,,,,,,97.0,54.0,2.0,396.0,44.1,547.0,325.0,39.0,2779.0,34.3,6.0,2012.0,,,,,,,,,,,,,,,,,,,,,,24.6,38.0,7.0,0.0,172.0,,,,,,,,,,,,,,,,,,,21.0,23.0,1.0,163.0,7.1,228.0,80.0,15.0,1137.0,5.0,Mountain West,
2013,Chris Harper,WR,Kansas State,6-1,229.0,4.55,35.5,20.0,116.0,6.89,4.39,True,4.0,123.0,73.0,chris harper,2013,HarpCh00,00-0030077,0.0,0.0,0.0,False,23.0,Kansas St.,SEA,3824.0,12.5,"exact_name,school,position,final_season",Chris Harper,Kansas State,WR,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,2.0,0.0,27.0,,,,,,,,,,,,,,,,,,,153.0,123.0,12.0,1734.0,41.7,8.0,37.0,0.0,45.0,11.1,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,62.0,58.0,3.0,857.0,14.8,0.0,0.0,0.0,-7.0,0.0,Big 12,
2013,Montel Harris,RB,Temple,5-8,208.0,4.68,32.5,19.0,113.0,6.95,4.18,False,,,68.0,montel harris,2013,,,,,,,,,,16206.0,12.5,"exact_name,school,position,final_season",Montel Harris,Temple,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,12.0,5.0,0.0,22.0,40.0,10.0,0.0,90.0,9.0,186.0,60.0,12.0,1054.0,5.7,1.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,12.0,5.0,0.0,22.0,40.0,10.0,0.0,90.0,9.0,186.0,60.0,12.0,1054.0,5.7,Big East,
2013,Mark Harrison,WR,Rutgers,6-3,231.0,4.46,38.5,17.0,129.0,6.99,4.33,False,,,75.0,mark harrison,2013,,,,,,,,,,15062.0,12.5,"exact_name,school,position,final_season",Mark Harrison,Rutgers,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,107.0,18.0,1769.0,68.30000000000001,,,,,,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,44.0,6.0,583.0,13.3,,,,,,Big East,
2013,DeAndre Hopkins,WR,Clemson,6-1,214.0,4.57,36.0,15.0,115.0,,4.5,True,1.0,27.0,73.0,deandre hopkins,2013,HopkDe00,00-0030564,84.0,5.0,3.0,False,21.0,Clemson,HOU,5928.0,12.5,"exact_name,school,position,final_season",DeAndre Hopkins,Clemson,WR,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,2.0,0.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.1,53.0,37.0,0.0,82.0,157.0,205.0,27.0,3009.0,43.0,,,,,,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,62.0,82.0,18.0,1405.0,17.1,,,,,,ACC,
2013,Justin Hunter,WR,Tennessee,6-4,196.0,4.44,39.5,,136.0,,4.33,True,2.0,34.0,76.0,justin hunter,2013,HuntJu00,00-0030521,9.0,0.0,0.0,False,22.0,Tennessee,TEN,12527.0,12.5,"exact_name,school,position,final_season",Justin Hunter,Tennessee,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,21.0,4.0,0.0,21.0,207.0,106.0,18.0,1812.0,59.2,,,,,,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,9.0,2.0,0.0,5.0,46.0,73.0,9.0,1083.0,14.8,,,,,,SEC,
2013,Mike James,RB,Miami (FL),5-10,223.0,4.53,35.0,28.0,115.0,,4.62,True,6.0,189.0,70.0,mike james,2013,JameMi00,00-0030391,2.0,0.0,0.0,False,22.0,Miami (FL),TAM,16005.0,9.5,"exact_name,position,final_season",Mike James,Miami,RB,,,,,,,,,,,,,,,,,,,,,,32.3,52.0,20.0,0.0,415.0,,,,,,,,,,,,,,,,,,,143.0,67.0,5.0,585.0,31.7,304.0,100.0,17.0,1340.0,16.8,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,72.0,30.0,3.0,344.0,11.5,147.0,25.0,6.0,621.0,4.2,ACC,
2013,Jawan Jamison,RB,Rutgers,5-7,203.0,4.68,29.0,20.0,110.0,,,True,7.0,228.0,67.0,jawan jamison,2013,JamiJa00,00-0030415,,0.0,0.0,False,21.0,Rutgers,WAS,10537.0,12.5,"exact_name,school,position,final_season",Jawan Jamison,Rutgers,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,16.0,16.0,,,,,,,,,,,,56.0,36.0,2.0,385.0,19.3,486.0,120.0,13.0,1972.0,8.1,2.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,16.0,16.0,,,,,,,,,,,,34.0,28.0,2.0,323.0,11.5,255.0,64.0,4.0,1075.0,4.2,Big East,
2013,Stefphon Jefferson,RB,Nevada,5-10,213.0,4.68,31.0,15.0,117.0,6.97,4.44,False,,,70.0,stefphon jefferson,2013,,,,,,,,,,19283.0,12.5,"exact_name,school,position,final_season",Stefphon Jefferson,Nevada,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,29.0,1.0,218.0,14.600000000000001,448.0,111.0,30.0,2338.0,19.799999999999997,3.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,22.0,1.0,170.0,7.7,375.0,63.0,24.0,1883.0,5.0,Mountain West,
2013,D.C. Jefferson,TE,Rutgers,6-6,255.0,4.97,,3.0,,,,True,7.0,219.0,78.0,d.c. jefferson,2013,JeffD.00,00-0030291,0.0,0.0,0.0,False,24.0,Rutgers,ARI,4829.0,12.5,"exact_name,school,position,final_season",D.C. Jefferson,Rutgers,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,136.0,47.0,2.0,560.0,56.400000000000006,,,,,,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,20.0,1.0,168.0,8.4,,,,,,Big East,
2013,Darius Johnson,WR,SMU,5-9,179.0,4.6,32.0,6.0,109.0,,4.53,False,,,69.0,darius johnson,2013,,,,,,,,,,5434.0,12.5,"exact_name,school,position,final_season",Darius Johnson,SMU,WR,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,1.0,0.0,17.0,,,,,,,,,,,,,,12.0,48.0,17.0,0.0,71.0,206.0,232.0,20.0,2854.0,46.8,1.0,1.0,0.0,1.0,1.0,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,1.0,0.0,17.0,,,,,,,,,,,,,,9.5,31.0,4.0,0.0,38.0,70.0,64.0,5.0,787.0,12.3,,,,,,Conference USA,
2013,Landry Jones,QB,Oklahoma,6-4,225.0,5.11,31.0,,115.0,7.12,4.3,True,4.0,115.0,76.0,landry jones,2013,JoneLa02,00-0030524,4.0,0.0,0.0,False,24.0,Oklahoma,PIT,14169.0,12.5,"exact_name,school,position,final_season",Landry Jones,Oklahoma,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.0,1388.0,52.0,2.5300000000000002,123.0,16646.0,30.3,,,,,,,,,,,,,,,,,132.0,49.0,3.0,-375.0,-14.4,4.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,367.0,11.0,0.661,30.0,4267.0,7.7,,,,,,,,,,,,,,,,,14.0,5.0,0.0,-110.0,-7.9,Big 12,
2013,Nick Kasa,TE,Colorado,6-6,269.0,4.71,31.5,22.0,113.0,,,True,6.0,172.0,78.0,nick kasa,2013,KasaNi00,00-0030512,0.0,0.0,0.0,False,22.0,Colorado,OAK,16617.0,12.5,"exact_name,school,position,final_season",Nick Kasa,Colorado,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,26.0,3.0,399.0,23.6,,,,,,2.0,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,25.0,3.0,391.0,15.6,,,,,,Pac-12,
